ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Dt_Customer_Year,Age_Group,Spending_Segment,MntWines_Pct,MntFruits_Pct,MntMeatProducts_Pct,MntFishProducts_Pct,MntSweetProducts_Pct,MntGoldProds_Pct,Income_Bracket
9423,1979,Master,In Relationship,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,35,46,2014,30-40,Low Spender,28.26086956521739,6.521739130434782,36.95652173913043,15.217391304347828,6.521739130434782,6.521739130434782,Low
4198,1965,UnderGraduate,In Relationship,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,49,25,2013,41-50,Low Spender,36.0,4.0,12.0,0.0,16.0,32.0,Low
153,1953,UnderGraduate,Single,23272.0,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,61,46,2013,>60,Low Spender,41.30434782608695,6.521739130434782,13.043478260869565,8.695652173913043,4.3478260869565215,26.08695652173913,Low
9323,1949,Master,In Relationship,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,65,874,2012,>60,High Spender,59.49656750572082,0.9153318077803204,25.514874141876433,3.6613272311212817,5.606407322654462,4.805491990846682,Medium
10001,1985,Master,In Relationship,7500.0,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,29,100,2012,<30,Low Spender,5.0,17.0,17.0,13.0,14.000000000000002,34.0,Low
3945,1947,PhD,Single,68117.0,0,1,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,67,930,2013,>60,High Spender,66.45161290322581,4.731182795698925,23.118279569892472,0.0,1.827956989247312,3.870967741935484,High
3799,1955,UnderGraduate,In Relationship,67225.0,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,59,868,2013,51-60,High Spender,36.29032258064516,4.032258064516129,37.096774193548384,5.299539170506913,0.8064516129032258,16.474654377880185,High
8625,1976,UnderGraduate,In Relationship,17649.0,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,38,45,2013,30-40,Low Spender,33.33333333333333,2.2222222222222223,51.11111111111111,0.0,11.11111111111111,2.2222222222222223,Low
3491,1975,UnderGraduate,In Relationship,55914.0,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,39,1260,2013,30-40,High Spender,30.476190476190478,4.761904761904762,28.888888888888886,9.444444444444445,8.015873015873016,18.412698412698415,High
983,1984,UnderGraduate,In Relationship,40059.0,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,30,414,2013,<30,Medium Spender,26.570048309178745,7.004830917874397,22.22222222222222,6.763285024154589,2.4154589371980677,35.02415458937198,Medium
9119,1950,UnderGraduate,In Relationship,60905.0,0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,64,392,2013,>60,Medium Spender,53.06122448979592,4.336734693877551,19.387755102040817,9.183673469387756,4.336734693877551,9.693877551020408,High
4786,1977,UnderGraduate,In Relationship,75330.0,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,37,1109,2012,30-40,High Spender,50.04508566275925,7.39404869251578,23.17403065825068,8.385933273219116,5.500450856627593,5.500450856627593,Very High
5872,1951,UnderGraduate,Single,60689.0,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,63,639,2013,>60,Medium Spender,37.558685446009385,14.084507042253522,33.80281690140845,9.859154929577464,0.9389671361502347,3.755868544600939,High
6568,1984,UnderGraduate,In Relationship,38680.0,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,30,79,2013,<30,Low Spender,13.924050632911392,0.0,45.56962025316456,18.9873417721519,6.329113924050633,15.18987341772152,Medium
5628,1982,UnderGraduate,In Relationship,61416.0,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,32,1665,2013,30-40,High Spender,50.93093093093093,9.24924924924925,19.3993993993994,12.072072072072073,3.663663663663664,4.684684684684685,High
5631,1991,UnderGraduate,Single,49767.0,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,23,692,2013,<30,Medium Spender,29.190751445086704,6.791907514450866,28.468208092485547,7.947976878612717,6.069364161849711,21.53179190751445,Medium
4974,1970,UnderGraduate,Single,83273.0,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,44,1392,2012,41-50,High Spender,31.106321839080458,6.39367816091954,46.695402298850574,1.1494252873563218,7.327586206896551,7.327586206896551,Very High
8416,1981,UnderGraduate,In Relationship,29009.0,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,33,44,2013,30-40,Low Spender,13.636363636363635,13.636363636363635,34.090909090909086,22.727272727272727,11.363636363636363,4.545454545454546,Low
5454,1979,Master,In Relationship,45057.0,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,35,50,2013,30-40,Low Spender,74.0,0.0,14.000000000000002,6.0,0.0,6.0,Medium
4095,1971,UnderGraduate,In Relationship,37150.0,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,43,467,2012,41-50,Medium Spender,35.76017130620985,7.922912205567452,13.704496788008566,10.492505353319057,7.28051391862955,24.839400428265524,Medium
5474,1970,UnderGraduate,Single,43020.0,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,44,223,2013,41-50,Medium Spender,20.179372197309416,3.1390134529147984,44.39461883408072,1.7937219730941705,11.210762331838566,19.282511210762333,Medium
4268,1959,UnderGraduate,In Relationship,53154.0,0,1,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,55,158,2014,51-60,Medium Spender,81.64556962025317,0.0,13.291139240506327,0.0,0.6329113924050633,4.430379746835443,High
10701,1973,UnderGraduate,In Relationship,65308.0,0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,41,1211,2013,41-50,High Spender,58.876961189099916,0.0,21.80016515276631,9.90916597853014,6.6061106523534265,2.8075970272502064,High
3507,1970,UnderGraduate,Single,76467.0,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,44,1575,2012,41-50,High Spender,42.92063492063492,10.222222222222223,27.047619047619047,13.333333333333334,2.7936507936507935,3.6825396825396823,Very High
2079,1947,Master,In Relationship,81044.0,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,67,1208,2013,>60,High Spender,37.25165562913907,2.152317880794702,44.288079470198674,6.043046357615895,8.112582781456954,2.152317880794702,Very High
626,1951,UnderGraduate,In Relationship,32871.0,1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,63,43,2013,>60,Low Spender,51.162790697674424,4.651162790697675,27.906976744186046,0.0,4.651162790697675,11.627906976744185,Low
4426,1975,UnderGraduate,Single,55801.0,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,39,527,2013,30-40,Medium Spender,69.63946869070209,0.7590132827324478,9.67741935483871,1.1385199240986716,0.7590132827324478,18.026565464895636,High
2591,1959,UnderGraduate,Single,76320.0,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,55,932,2014,51-60,High Spender,56.437768240343345,3.755364806866953,22.96137339055794,7.4034334763948495,5.686695278969957,3.755364806866953,Very High
10509,1955,Master,Single,36927.0,1,1,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,59,71,2014,51-60,Low Spender,71.83098591549296,0.0,22.535211267605636,0.0,0.0,5.633802816901409,Medium
6382,1953,UnderGraduate,In Relationship,48794.0,1,1,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,61,54,2014,>60,Low Spender,46.2962962962963,0.0,20.37037037037037,5.555555555555555,0.0,27.77777777777778,Medium
6673,1965,UnderGraduate,Single,23478.0,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,49,129,2013,41-50,Medium Spender,21.705426356589147,4.651162790697675,20.930232558139537,9.30232558139535,13.178294573643413,30.23255813953488,Low
7441,1973,UnderGraduate,Single,71128.0,1,0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,41,1615,2012,41-50,High Spender,59.31888544891641,9.845201238390093,27.678018575851393,1.238390092879257,0.0,1.9195046439628483,Very High
1071,1976,PhD,Single,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,38,1034,2013,30-40,High Spender,51.45067698259188,8.51063829787234,16.247582205029012,6.673114119922631,4.25531914893617,12.86266924564797,Very High
10061,1950,UnderGraduate,In Relationship,59462.0,0,1,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,64,1088,2013,>60,High Spender,66.54411764705883,1.5625,13.143382352941178,0.0,0.7352941176470588,18.014705882352942,High
8775,1969,UnderGraduate,In Relationship,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,45,137,2013,41-50,Medium Spender,28.467153284671532,0.0,40.87591240875913,14.5985401459854,5.839416058394161,10.218978102189782,Medium
2345,1982,PhD,In Relationship,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,32,1244,2013,30-40,High Spender,47.18649517684887,4.340836012861737,27.974276527331188,5.707395498392283,4.340836012861737,10.45016077170418,Very High
322,1978,UnderGraduate,In Relationship,42554.0,1,1,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,36,41,2013,30-40,Low Spender,70.73170731707317,2.4390243902439024,26.82926829268293,0.0,0.0,0.0,Medium
10897,1974,UnderGraduate,In Relationship,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,40,1174,2012,30-40,High Spender,64.48040885860307,6.814310051107325,18.48381601362862,2.4701873935264054,6.814310051107325,0.9369676320272573,High
123,1951,UnderGraduate,Single,67046.0,0,1,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,63,993,2013,>60,High Spender,54.78348439073515,3.5246727089627394,13.39375629405841,2.3162134944612287,15.206445115810673,10.775427995971802,High
6103,1948,UnderGraduate,In Relationship,42192.0,0,0,2013-09-06,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,66,100,2013,>60,Low Spender,40.0,15.0,15.0,17.0,6.0,7.000000000000001,Medium
7899,1952,PhD,In Relationship,77610.0,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,62,1680,2012,>60,High Spender,74.10714285714286,1.9642857142857142,19.761904761904763,1.25,1.9642857142857142,0.9523809523809524,Very High
10500,1984,UnderGraduate,In Relationship,31761.0,1,0,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0,30,98,2014,<30,Low Spender,19.387755102040817,1.0204081632653061,20.408163265306122,16.3265306122449,14.285714285714285,28.57142857142857,Low
1655,1979,UnderGraduate,In Relationship,34350.0,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,35,48,2013,30-40,Low Spender,33.33333333333333,6.25,31.25,4.166666666666666,2.083333333333333,22.916666666666664,Low
2406,1949,UnderGraduate,In Relationship,54591.0,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,65,519,2013,>60,Medium Spender,72.44701348747591,0.7707129094412332,18.11175337186898,2.312138728323699,1.7341040462427744,4.624277456647398,High
2712,1956,UnderGraduate,In Relationship,71866.0,0,1,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,58,715,2013,51-60,Medium Spender,25.734265734265733,24.895104895104893,24.895104895104893,14.405594405594405,5.454545454545454,4.615384615384616,Very High
5517,1969,UnderGraduate,In Relationship,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,45,37,2013,41-50,Low Spender,40.54054054054054,0.0,29.72972972972973,0.0,5.405405405405405,24.324324324324326,Low
10643,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,27,653,2013,<30,Medium Spender,18.98928024502297,12.710566615620214,40.888208269525265,13.016845329249618,9.03522205206738,5.359877488514548,Medium
2254,1983,UnderGraduate,In Relationship,69520.0,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,31,1455,2013,30-40,High Spender,43.09278350515464,8.24742268041237,28.45360824742268,8.31615120274914,5.498281786941581,6.391752577319587,Very High
10281,1970,UnderGraduate,Single,64713.0,1,0,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1,44,602,2014,41-50,Medium Spender,29.900332225913623,9.966777408637874,40.033222591362126,2.1594684385382057,8.970099667774086,8.970099667774086,High
6958,1977,Master,In Relationship,27889.0,1,0,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,37,26,2013,30-40,Low Spender,53.84615384615385,0.0,15.384615384615385,0.0,0.0,30.76923076923077,Low
954,1960,High School,Single,22123.0,0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0,54,102,2014,51-60,Low Spender,2.941176470588235,2.941176470588235,23.52941176470588,33.33333333333333,6.862745098039216,30.392156862745097,Low
4643,1973,UnderGraduate,In Relationship,27803.0,1,0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,41,176,2012,41-50,Medium Spender,4.545454545454546,14.772727272727273,26.136363636363637,21.59090909090909,5.113636363636364,27.84090909090909,Low
6497,1960,UnderGraduate,In Relationship,51651.0,0,1,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0,54,433,2012,51-60,Medium Spender,67.6674364896074,1.3856812933025404,5.311778290993072,3.0023094688221708,1.3856812933025404,21.247113163972287,High
5396,1988,UnderGraduate,In Relationship,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,26,1366,2013,<30,High Spender,55.4904831625183,0.8784773060029283,28.18448023426062,2.4158125915080526,6.515373352855051,6.515373352855051,High
1052,1969,UnderGraduate,In Relationship,56796.0,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,45,1001,2013,41-50,High Spender,65.53446553446554,3.796203796203796,16.083916083916083,6.193806193806194,4.695304695304695,3.696303696303696,High
2802,1992,Master,In Relationship,87000.0,0,0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0,22,961,2012,<30,High Spender,20.395421436004163,2.6014568158168574,63.163371488033306,6.971904266389179,1.768990634755463,5.098855359001041,Very High
6343,1959,UnderGraduate,In Relationship,79823.0,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0,55,1518,2014,51-60,High Spender,55.006587615283266,4.808959156785244,25.03293807641634,7.5098814229249005,4.808959156785244,2.8326745718050064,Very High
6507,1980,UnderGraduate,Single,30828.0,1,0,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,34,56,2013,30-40,Low Spender,28.57142857142857,19.642857142857142,26.785714285714285,3.571428571428571,0.0,21.428571428571427,Low
7901,1971,Master,In Relationship,34109.0,0,1,2013-11-06,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0,43,22,2013,41-50,Low Spender,40.909090909090914,4.545454545454546,22.727272727272727,9.090909090909092,4.545454545454546,18.181818181818183,Low
4865,1974,Master,Single,53367.0,1,1,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1,40,400,2013,30-40,Medium Spender,57.25,1.7500000000000002,35.0,2.5,0.75,2.75,High
2686,1969,High School,In Relationship,22390.0,0,0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,45,26,2013,41-50,Low Spender,0.0,3.8461538461538463,15.384615384615385,57.692307692307686,3.8461538461538463,19.230769230769234,Low
3107,1976,UnderGraduate,In Relationship,71322.0,0,1,2014-05-02,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0,38,350,2014,30-40,Medium Spender,34.57142857142857,6.857142857142858,35.42857142857142,6.857142857142858,4.285714285714286,12.0,Very High
7734,1993,UnderGraduate,Single,79244.0,0,0,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11,1,21,1216,2012,<30,High Spender,38.73355263157895,8.388157894736842,10.279605263157894,17.434210526315788,5.016447368421053,20.148026315789476,Very High
1146,1949,Master,In Relationship,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,65,874,2012,>60,High Spender,59.49656750572082,0.9153318077803204,25.514874141876433,3.6613272311212817,5.606407322654462,4.805491990846682,Medium
11031,1950,PhD,In Relationship,48699.0,1,1,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,64,40,2013,>60,Low Spender,65.0,2.5,25.0,5.0,0.0,2.5,Medium
7428,1975,UnderGraduate,In Relationship,80144.0,0,0,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,3,11,0,39,1367,2013,30-40,High Spender,17.55669348939283,9.656181419166057,32.553035844915875,18.2882223847842,14.045354791514264,7.900512070226775,Very High
975,1956,UnderGraduate,Single,54252.0,1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0,58,264,2013,51-60,Medium Spender,67.42424242424242,1.5151515151515151,9.848484848484848,3.0303030303030303,1.5151515151515151,16.666666666666664,High
1103,1976,Master,In Relationship,81929.0,1,0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,3,11,1,38,2053,2012,30-40,High Spender,72.38188017535315,2.679006332196785,13.54115927910375,2.386751095957136,0.0,9.011203117389186,Very High
3422,1975,UnderGraduate,In Relationship,76068.0,0,1,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,3,11,0,39,1376,2012,30-40,High Spender,81.03197674418605,0.872093023255814,9.30232558139535,2.3982558139534884,0.872093023255814,5.523255813953488,Very High
1055,1976,Master,In Relationship,53204.0,1,1,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0,38,45,2014,30-40,Low Spender,64.44444444444444,0.0,17.77777777777778,4.444444444444445,0.0,13.333333333333334,High
6544,1949,PhD,In Relationship,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,65,976,2014,>60,High Spender,54.20081967213115,0.0,36.47540983606557,6.454918032786885,2.8688524590163933,0.0,High
1241,1984,Master,In Relationship,14796.0,1,0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1,30,51,2012,<30,Low Spender,25.49019607843137,5.88235294117647,15.686274509803921,13.725490196078432,7.8431372549019605,31.372549019607842,Low
2909,1974,PhD,In Relationship,78128.0,0,1,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,3,11,0,40,1264,2014,30-40,High Spender,73.89240506329115,1.89873417721519,18.196202531645568,1.2658227848101267,1.89873417721519,2.848101265822785,Very High
5802,1972,High School,In Relationship,14188.0,0,0,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11,0,42,75,2013,41-50,Low Spender,2.666666666666667,9.333333333333334,14.666666666666666,21.333333333333336,16.0,36.0,Low
1407,1986,High School,In Relationship,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,28,57,2012,<30,Low Spender,7.017543859649122,21.052631578947366,8.771929824561402,5.263157894736842,28.07017543859649,29.82456140350877,Low
6183,1962,Master,In Relationship,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,52,140,2013,51-60,Medium Spender,44.285714285714285,0.7142857142857143,31.428571428571427,4.285714285714286,3.571428571428571,15.714285714285714,High
340,1970,UnderGraduate,Single,72967.0,0,1,2012-12-15,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11,1,44,497,2012,41-50,Medium Spender,31.790744466800803,7.042253521126761,36.016096579476866,0.0,0.0,25.15090543259557,Very High
5991,1949,Master,In Relationship,48150.0,0,1,2013-06-08,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,3,11,0,65,266,2013,>60,Medium Spender,65.0375939849624,0.7518796992481203,14.661654135338345,1.1278195488721803,0.7518796992481203,17.669172932330827,Medium
3104,1961,UnderGraduate,Single,82332.0,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,3,11,1,53,2006,2012,51-60,High Spender,41.37587238285145,2.941176470588235,48.25523429710867,2.5423728813559325,3.938185443668993,0.9471585244267198,Very High
9729,1955,UnderGraduate,Single,58275.0,1,1,2013-06-02,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,3,11,0,59,615,2013,51-60,Medium Spender,30.73170731707317,1.6260162601626018,41.13821138211382,9.105691056910569,6.991869918699186,10.40650406504065,High
1008,1981,PhD,In Relationship,44953.0,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,3,11,0,33,1021,2012,30-40,High Spender,71.3026444662096,1.665034280117532,13.026444662095985,1.0773751224289911,0.7835455435847208,12.144955925563174,Medium
11091,1953,UnderGraduate,In Relationship,34587.0,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,61,22,2014,>60,Low Spender,31.818181818181817,9.090909090909092,40.909090909090914,9.090909090909092,0.0,9.090909090909092,Low
3969,1974,Master,In Relationship,43018.0,0,1,2013-11-01,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,3,11,0,40,133,2013,30-40,Medium Spender,26.31578947368421,3.007518796992481,12.781954887218044,5.263157894736842,4.511278195488721,48.1203007518797,Medium
1916,1954,Master,In Relationship,45736.0,0,1,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,3,11,0,60,437,2013,51-60,Medium Spender,43.02059496567506,0.6864988558352403,41.18993135011442,4.576659038901601,0.6864988558352403,9.839816933638444,Medium
9907,1969,Master,In Relationship,66476.0,0,1,2013-12-04,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,3,11,0,45,1013,2013,41-50,High Spender,73.24777887462982,2.7640671273445214,15.004935834155972,2.4679170779861797,0.8884501480750246,5.62685093780849,High
87,1981,Master,In Relationship,27733.0,1,0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,33,57,2013,30-40,Low Spender,0.0,12.280701754385964,8.771929824561402,45.614035087719294,3.508771929824561,29.82456140350877,Low
8659,1952,PhD,In Relationship,69805.0,0,1,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,3,11,0,62,1038,2014,>60,High Spender,72.25433526011561,6.840077071290944,16.76300578034682,1.2524084778420037,0.9633911368015413,1.9267822736030826,Very High
6262,1962,Master,Single,72217.0,0,0,2013-04-10,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,3,11,0,52,1573,2013,51-60,High Spender,51.875397329942786,2.670057215511761,28.607755880483154,3.4965034965034967,3.560076287349015,9.79020979020979,Very High
6147,1971,UnderGraduate,Single,25818.0,1,0,2012-10-18,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,3,11,0,43,28,2012,41-50,Low Spender,17.857142857142858,7.142857142857142,28.57142857142857,7.142857142857142,7.142857142857142,32.142857142857146,Low
8832,1976,Master,In Relationship,37509.0,1,0,2012-09-12,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,38,123,2012,30-40,Medium Spender,30.081300813008134,4.0650406504065035,45.52845528455284,9.75609756097561,6.504065040650407,4.0650406504065035,Medium
10067,1976,Master,In Relationship,25176.0,1,1,2013-08-10,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,38,13,2013,30-40,Low Spender,30.76923076923077,0.0,30.76923076923077,0.0,0.0,38.46153846153847,Low
7532,1980,UnderGraduate,In Relationship,43586.0,0,1,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,3,11,0,34,132,2012,30-40,Medium Spender,75.0,1.5151515151515151,8.333333333333332,3.0303030303030303,0.0,12.121212121212121,Medium
4915,1956,Master,In Relationship,53230.0,0,1,2012-08-03,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,3,11,0,58,732,2012,51-60,Medium Spender,24.043715846994534,9.836065573770492,13.387978142076504,18.579234972677597,2.8688524590163933,31.284153005464482,High
2115,1957,UnderGraduate,In Relationship,50116.0,1,1,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,3,11,0,57,66,2014,51-60,Low Spender,81.81818181818183,0.0,15.151515151515152,0.0,0.0,3.0303030303030303,Medium
2088,1972,UnderGraduate,In Relationship,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,42,1631,2013,41-50,High Spender,61.12814224402208,0.9196811771919068,25.383200490496627,6.069895769466585,1.8393623543838136,4.659717964438995,Very High
2493,1966,UnderGraduate,In Relationship,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,48,608,2013,41-50,Medium Spender,58.55263157894737,0.0,17.598684210526315,3.125,1.4802631578947367,19.24342105263158,High
6292,1986,PhD,In Relationship,82333.0,0,0,2013-03-30,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,3,11,1,28,1822,2013,<30,High Spender,71.95389681668496,0.0,19.703622392974754,2.5246981339187706,4.884742041712404,0.9330406147091108,Very High
